INSERT INTO book_loans as bl (member_id, book_id, start_date, end_date, finished_date, created_at, created_by, updated_at, updated_by) VALUES (19, 2, '2025-06-02 10:59:00', '2025-06-09 23:59:59.000000', '2025-06-09 10:00:00.000000', '2025-06-02 10:59:00', '1', '2025-06-09 10:00:00.000000', '2');
INSERT INTO book_loans as bl (member_id, book_id, start_date, end_date, finished_date, created_at, created_by, updated_at, updated_by) VALUES (7, 60, '2026-07-01 13:36:00', '2026-07-08 23:59:59.000000', '2026-07-08 11:00:00.000000', '2026-07-01 13:36:00', '2', '2026-07-08 11:00:00.000000', '1');
INSERT INTO book_loans as bl (member_id, book_id, start_date, end_date, finished_date, created_at, created_by, updated_at, updated_by) VALUES (7, 43, '2026-07-02 17:04:00', '2026-07-09 23:59:59.000000', '2026-07-09 11:00:00.000000', '2026-07-02 17:04:00', '1', '2026-07-09 11:00:00.000000', '2');
INSERT INTO book_loans as bl (member_id, book_id, start_date, end_date, finished_date, created_at, created_by, updated_at, updated_by) VALUES (26, 53, '2026-07-01 14:06:00', '2026-07-08 23:59:59.000000', '2026-07-08 08:00:00.000000', '2026-07-01 14:06:00', '1', '2026-07-08 08:00:00.000000', '2');
INSERT INTO book_loans as bl (member_id, book_id, start_date, end_date, finished_date, created_at, created_by, updated_at, updated_by) VALUES (26, 35, '2026-07-01 17:22:00', '2026-07-08 23:59:59.000000', '2026-07-08 08:00:00.000000', '2026-07-01 17:22:00', '1', '2026-07-08 08:00:00.000000', '1');
INSERT INTO book_loans as bl (member_id, book_id, start_date, end_date, finished_date, created_at, created_by, updated_at, updated_by) VALUES (26, 44, '2026-07-01 11:07:00', '2026-07-08 23:59:59.000000', '2026-07-08 13:00:00.000000', '2026-07-01 11:07:00', '2', '2026-07-08 13:00:00.000000', '2');
INSERT INTO book_loans as bl (member_id, book_id, start_date, end_date, finished_date, created_at, created_by, updated_at, updated_by) VALUES (14, 73, '2026-07-01 12:54:00', '2026-07-08 23:59:59.000000', '2026-07-08 08:00:00.000000', '2026-07-01 12:54:00', '1', '2026-07-08 08:00:00.000000', '1');
INSERT INTO book_loans as bl (member_id, book_id, start_date, end_date, finished_date, created_at, created_by, updated_at, updated_by) VALUES (14, 67, '2026-07-03 15:51:00', '2026-07-10 23:59:59.000000', '2026-07-10 12:00:00.000000', '2026-07-03 15:51:00', '2', '2026-07-10 12:00:00.000000', '2');
INSERT INTO book_loans as bl (member_id, book_id, start_date, end_date, finished_date, created_at, created_by, updated_at, updated_by) VALUES (18, 70, '2026-07-01 13:06:00', '2026-07-08 23:59:59.000000', '2026-07-08 12:00:00.000000', '2026-07-01 13:06:00', '1', '2026-07-08 12:00:00.000000', '1');
INSERT INTO book_loans as bl (member_id, book_id, start_date, end_date, finished_date, created_at, created_by, updated_at, updated_by) VALUES (18, 81, '2026-07-01 08:57:00', '2026-07-08 23:59:59.000000', '2026-07-08 12:00:00.000000', '2026-07-01 08:57:00', '2', '2026-07-08 12:00:00.000000', '1');
INSERT INTO book_loans as bl (member_id, book_id, start_date, end_date, finished_date, created_at, created_by, updated_at, updated_by) VALUES (29, 64, '2026-07-01 09:26:00', '2026-07-08 23:59:59.000000', '2026-07-08 14:00:00.000000', '2026-07-01 09:26:00', '2', '2026-07-08 14:00:00.000000', '1');
INSERT INTO book_loans as bl (member_id, book_id, start_date, end_date, finished_date, created_at, created_by, updated_at, updated_by) VALUES (29, 54, '2026-07-03 08:17:00', '2026-07-10 23:59:59.000000', '2026-07-10 09:00:00.000000', '2026-07-03 08:17:00', '1', '2026-07-10 09:00:00.000000', '2');
INSERT INTO book_loans as bl (member_id, book_id, start_date, end_date, finished_date, created_at, created_by, updated_at, updated_by) VALUES (29, 50, '2026-07-03 16:27:00', '2026-07-10 23:59:59.000000', '2026-07-10 08:00:00.000000', '2026-07-03 16:27:00', '1', '2026-07-10 08:00:00.000000', '1');
INSERT INTO book_loans as bl (member_id, book_id, start_date, end_date, finished_date, created_at, created_by, updated_at, updated_by) VALUES (19, 47, '2026-07-01 11:30:00', '2026-07-08 23:59:59.000000', '2026-07-08 08:00:00.000000', '2026-07-01 11:30:00', '1', '2026-07-08 08:00:00.000000', '1');
INSERT INTO book_loans as bl (member_id, book_id, start_date, end_date, finished_date, created_at, created_by, updated_at, updated_by) VALUES (19, 1, '2026-07-04 08:46:00', '2026-07-11 23:59:59.000000', '2026-07-11 15:00:00.000000', '2026-07-04 08:46:00', '1', '2026-07-11 15:00:00.000000', '1');
INSERT INTO book_loans as bl (member_id, book_id, start_date, end_date, finished_date, created_at, created_by, updated_at, updated_by) VALUES (15, 58, '2026-07-01 16:33:00', '2026-07-08 23:59:59.000000', '2026-07-08 12:00:00.000000', '2026-07-01 16:33:00', '1', '2026-07-08 12:00:00.000000', '2');
INSERT INTO book_loans as bl (member_id, book_id, start_date, end_date, finished_date, created_at, created_by, updated_at, updated_by) VALUES (5, 46, '2026-07-01 11:01:00', '2026-07-08 23:59:59.000000', '2026-07-08 08:00:00.000000', '2026-07-01 11:01:00', '1', '2026-07-08 08:00:00.000000', '2');
INSERT INTO book_loans as bl (member_id, book_id, start_date, end_date, finished_date, created_at, created_by, updated_at, updated_by) VALUES (5, 37, '2026-07-01 12:36:00', '2026-07-08 23:59:59.000000', '2026-07-08 09:00:00.000000', '2026-07-01 12:36:00', '2', '2026-07-08 09:00:00.000000', '1');
INSERT INTO book_loans as bl (member_id, book_id, start_date, end_date, finished_date, created_at, created_by, updated_at, updated_by) VALUES (4, 59, '2026-07-01 13:15:00', '2026-07-08 23:59:59.000000', '2026-07-08 11:00:00.000000', '2026-07-01 13:15:00', '1', '2026-07-08 11:00:00.000000', '1');
INSERT INTO book_loans as bl (member_id, book_id, start_date, end_date, finished_date, created_at, created_by, updated_at, updated_by) VALUES (4, 36, '2026-07-03 15:59:00', '2026-07-10 23:59:59.000000', '2026-07-10 14:00:00.000000', '2026-07-03 15:59:00', '2', '2026-07-10 14:00:00.000000', '2');
INSERT INTO book_loans as bl (member_id, book_id, start_date, end_date, finished_date, created_at, created_by, updated_at, updated_by) VALUES (9, 65, '2026-07-02 15:05:00', '2026-07-09 23:59:59.000000', '2026-07-09 13:00:00.000000', '2026-07-02 15:05:00', '1', '2026-07-09 13:00:00.000000', '2');
INSERT INTO book_loans as bl (member_id, book_id, start_date, end_date, finished_date, created_at, created_by, updated_at, updated_by) VALUES (9, 56, '2026-07-02 13:28:00', '2026-07-09 23:59:59.000000', '2026-07-09 11:00:00.000000', '2026-07-02 13:28:00', '1', '2026-07-09 11:00:00.000000', '2');
INSERT INTO book_loans as bl (member_id, book_id, start_date, end_date, finished_date, created_at, created_by, updated_at, updated_by) VALUES (9, 71, '2026-07-03 16:23:00', '2026-07-10 23:59:59.000000', '2026-07-10 12:00:00.000000', '2026-07-03 16:23:00', '1', '2026-07-10 12:00:00.000000', '2');
INSERT INTO book_loans as bl (member_id, book_id, start_date, end_date, finished_date, created_at, created_by, updated_at, updated_by) VALUES (28, 83, '2026-07-02 10:04:00', '2026-07-09 23:59:59.000000', '2026-07-09 08:00:00.000000', '2026-07-02 10:04:00', '2', '2026-07-09 08:00:00.000000', '1');
INSERT INTO book_loans as bl (member_id, book_id, start_date, end_date, finished_date, created_at, created_by, updated_at, updated_by) VALUES (1, 69, '2026-07-02 09:11:00', '2026-07-09 23:59:59.000000', '2026-07-09 15:00:00.000000', '2026-07-02 09:11:00', '1', '2026-07-09 15:00:00.000000', '1');
INSERT INTO book_loans as bl (member_id, book_id, start_date, end_date, finished_date, created_at, created_by, updated_at, updated_by) VALUES (20, 57, '2026-07-03 16:27:00', '2026-07-10 23:59:59.000000', '2026-07-10 11:00:00.000000', '2026-07-03 16:27:00', '1', '2026-07-10 11:00:00.000000', '1');
INSERT INTO book_loans as bl (member_id, book_id, start_date, end_date, finished_date, created_at, created_by, updated_at, updated_by) VALUES (16, 78, '2026-07-03 15:29:00', '2026-07-10 23:59:59.000000', '2026-07-10 15:00:00.000000', '2026-07-03 15:29:00', '1', '2026-07-10 15:00:00.000000', '2');
INSERT INTO book_loans as bl (member_id, book_id, start_date, end_date, finished_date, created_at, created_by, updated_at, updated_by) VALUES (16, 66, '2026-07-03 17:30:00', '2026-07-10 23:59:59.000000', '2026-07-10 12:00:00.000000', '2026-07-03 17:30:00', '1', '2026-07-10 12:00:00.000000', '2');
INSERT INTO book_loans as bl (member_id, book_id, start_date, end_date, finished_date, created_at, created_by, updated_at, updated_by) VALUES (3, 63, '2026-07-03 10:31:00', '2026-07-10 23:59:59.000000', '2026-07-10 14:00:00.000000', '2026-07-03 10:31:00', '2', '2026-07-10 14:00:00.000000', '1');
INSERT INTO book_loans as bl (member_id, book_id, start_date, end_date, finished_date, created_at, created_by, updated_at, updated_by) VALUES (8, 2, '2026-07-03 14:55:00', '2026-07-10 23:59:59.000000', '2026-07-10 11:00:00.000000', '2026-07-03 14:55:00', '2', '2026-07-10 11:00:00.000000', '1');
INSERT INTO book_loans as bl (member_id, book_id, start_date, end_date, finished_date, created_at, created_by, updated_at, updated_by) VALUES (6, 38, '2026-07-04 15:11:00', '2026-07-11 23:59:59.000000', '2026-07-11 10:00:00.000000', '2026-07-04 15:11:00', '2', '2026-07-11 10:00:00.000000', '1');
INSERT INTO book_loans as bl (member_id, book_id, start_date, end_date, finished_date, created_at, created_by, updated_at, updated_by) VALUES (6, 3, '2026-08-01 09:23:00', '2026-08-08 23:59:59.000000', '2026-08-08 09:00:00.000000', '2026-08-01 09:23:00', '2', '2026-08-08 09:00:00.000000', '2');
INSERT INTO book_loans as bl (member_id, book_id, start_date, end_date, finished_date, created_at, created_by, updated_at, updated_by) VALUES (1, 79, '2026-08-01 14:05:00', '2026-08-08 23:59:59.000000', '2026-08-08 09:00:00.000000', '2026-08-01 14:05:00', '1', '2026-08-08 09:00:00.000000', '2');
INSERT INTO book_loans as bl (member_id, book_id, start_date, end_date, finished_date, created_at, created_by, updated_at, updated_by) VALUES (5, 57, '2026-08-01 08:44:00', '2026-08-08 23:59:59.000000', '2026-08-08 10:00:00.000000', '2026-08-01 08:44:00', '1', '2026-08-08 10:00:00.000000', '2');
INSERT INTO book_loans as bl (member_id, book_id, start_date, end_date, finished_date, created_at, created_by, updated_at, updated_by) VALUES (5, 82, '2026-08-01 12:23:00', '2026-08-08 23:59:59.000000', '2026-08-08 08:00:00.000000', '2026-08-01 12:23:00', '2', '2026-08-08 08:00:00.000000', '1');
INSERT INTO book_loans as bl (member_id, book_id, start_date, end_date, finished_date, created_at, created_by, updated_at, updated_by) VALUES (5, 52, '2026-08-03 11:06:00', '2026-08-10 23:59:59.000000', '2026-08-10 15:00:00.000000', '2026-08-03 11:06:00', '1', '2026-08-10 15:00:00.000000', '2');
INSERT INTO book_loans as bl (member_id, book_id, start_date, end_date, finished_date, created_at, created_by, updated_at, updated_by) VALUES (27, 59, '2026-08-01 17:18:00', '2026-08-08 23:59:59.000000', '2026-08-08 15:00:00.000000', '2026-08-01 17:18:00', '1', '2026-08-08 15:00:00.000000', '2');
INSERT INTO book_loans as bl (member_id, book_id, start_date, end_date, finished_date, created_at, created_by, updated_at, updated_by) VALUES (27, 80, '2026-08-03 14:58:00', '2026-08-10 23:59:59.000000', '2026-08-10 10:00:00.000000', '2026-08-03 14:58:00', '2', '2026-08-10 10:00:00.000000', '1');
INSERT INTO book_loans as bl (member_id, book_id, start_date, end_date, finished_date, created_at, created_by, updated_at, updated_by) VALUES (4, 76, '2026-08-01 15:22:00', '2026-08-08 23:59:59.000000', '2026-08-08 14:00:00.000000', '2026-08-01 15:22:00', '1', '2026-08-08 14:00:00.000000', '2');
INSERT INTO book_loans as bl (member_id, book_id, start_date, end_date, finished_date, created_at, created_by, updated_at, updated_by) VALUES (4, 35, '2026-08-04 08:37:00', '2026-08-11 23:59:59.000000', '2026-08-11 12:00:00.000000', '2026-08-04 08:37:00', '2', '2026-08-11 12:00:00.000000', '1');
INSERT INTO book_loans as bl (member_id, book_id, start_date, end_date, finished_date, created_at, created_by, updated_at, updated_by) VALUES (4, 72, '2026-08-04 16:59:00', '2026-08-11 23:59:59.000000', '2026-08-11 13:00:00.000000', '2026-08-04 16:59:00', '2', '2026-08-11 13:00:00.000000', '2');
INSERT INTO book_loans as bl (member_id, book_id, start_date, end_date, finished_date, created_at, created_by, updated_at, updated_by) VALUES (20, 50, '2026-08-01 16:35:00', '2026-08-08 23:59:59.000000', '2026-08-08 09:00:00.000000', '2026-08-01 16:35:00', '1', '2026-08-08 09:00:00.000000', '2');
INSERT INTO book_loans as bl (member_id, book_id, start_date, end_date, finished_date, created_at, created_by, updated_at, updated_by) VALUES (18, 2, '2026-08-01 16:01:00', '2026-08-08 23:59:59.000000', '2026-08-08 15:00:00.000000', '2026-08-01 16:01:00', '1', '2026-08-08 15:00:00.000000', '2');
INSERT INTO book_loans as bl (member_id, book_id, start_date, end_date, finished_date, created_at, created_by, updated_at, updated_by) VALUES (10, 83, '2026-08-03 12:40:00', '2026-08-10 23:59:59.000000', '2026-08-10 10:00:00.000000', '2026-08-03 12:40:00', '2', '2026-08-10 10:00:00.000000', '1');
INSERT INTO book_loans as bl (member_id, book_id, start_date, end_date, finished_date, created_at, created_by, updated_at, updated_by) VALUES (10, 69, '2026-08-03 15:13:00', '2026-08-10 23:59:59.000000', '2026-08-10 12:00:00.000000', '2026-08-03 15:13:00', '2', '2026-08-10 12:00:00.000000', '1');
INSERT INTO book_loans as bl (member_id, book_id, start_date, end_date, finished_date, created_at, created_by, updated_at, updated_by) VALUES (14, 53, '2026-08-03 15:09:00', '2026-08-10 23:59:59.000000', '2026-08-10 12:00:00.000000', '2026-08-03 15:09:00', '1', '2026-08-10 12:00:00.000000', '2');
INSERT INTO book_loans as bl (member_id, book_id, start_date, end_date, finished_date, created_at, created_by, updated_at, updated_by) VALUES (19, 71, '2026-08-03 14:12:00', '2026-08-10 23:59:59.000000', '2026-08-10 10:00:00.000000', '2026-08-03 14:12:00', '1', '2026-08-10 10:00:00.000000', '2');
INSERT INTO book_loans as bl (member_id, book_id, start_date, end_date, finished_date, created_at, created_by, updated_at, updated_by) VALUES (26, 34, '2026-08-03 13:22:00', '2026-08-10 23:59:59.000000', '2026-08-10 09:00:00.000000', '2026-08-03 13:22:00', '1', '2026-08-10 09:00:00.000000', '1');
INSERT INTO book_loans as bl (member_id, book_id, start_date, end_date, finished_date, created_at, created_by, updated_at, updated_by) VALUES (3, 55, '2026-08-04 16:08:00', '2026-08-11 23:59:59.000000', '2026-08-11 15:00:00.000000', '2026-08-04 16:08:00', '1', '2026-08-11 15:00:00.000000', '1');
INSERT INTO book_loans as bl (member_id, book_id, start_date, end_date, finished_date, created_at, created_by, updated_at, updated_by) VALUES (9, 42, '2026-08-04 16:25:00', '2026-08-11 23:59:59.000000', '2026-08-11 13:00:00.000000', '2026-08-04 16:25:00', '2', '2026-08-11 13:00:00.000000', '1');
INSERT INTO book_loans as bl (member_id, book_id, start_date, end_date, finished_date, created_at, created_by, updated_at, updated_by) VALUES (2, 39, '2026-08-04 13:36:00', '2026-08-11 23:59:59.000000', '2026-08-11 09:00:00.000000', '2026-08-04 13:36:00', '2', '2026-08-11 09:00:00.000000', '1');
